SimulationTime	VehicleID	x	y	speed	angle
4613.00	2267	3738.87	1550.79	6.71	57.04
4613.00	2228	4769.22	1590.99	0.00	88.74
4613.00	2279	3559.21	2561.55	6.46	161.49
4613.00	2281	2646.27	1932.10	6.34	258.69
4613.00	2254	4569.24	1718.26	14.68	177.62
4613.00	2265	4024.58	1584.68	14.35	268.38
4613.00	2237	3188.69	1988.86	12.73	12.24
4613.00	2239	4776.72	1591.16	0.00	88.71
4613.00	2272	2693.39	1902.85	2.05	194.80
4613.00	2298	2679.61	1839.44	2.34	15.13
4613.00	2188	3192.95	2009.63	11.87	11.34
4613.00	2170	4426.11	2008.52	8.20	19.42
4613.00	2268	2646.72	2270.48	9.71	11.47
4613.00	2200	3077.54	1563.95	11.98	269.70
4613.00	2198	4439.11	1683.77	8.10	358.21
4613.00	2287	3326.71	2303.45	10.82	88.72
4613.00	2278	3412.67	1572.07	13.36	268.07
4613.00	2174	3319.53	1714.83	5.15	2.04
4613.00	2234	3959.18	1586.77	13.03	267.81
4613.00	2284	2930.40	2296.16	14.01	90.20
4613.00	2280	2981.41	2394.19	4.74	283.82
4613.00	2186	3194.45	2000.87	11.23	11.36
4613.00	2210	3586.90	2096.72	8.71	272.05
4613.00	2276	4650.90	2019.97	10.06	198.99
4613.00	2231	3461.66	1563.78	15.01	268.32
4613.00	2292	3221.20	1536.37	9.42	76.69
4613.00	2305	2686.08	2306.69	13.16	265.04
4613.00	2233	4332.25	2602.32	9.98	9.62
4613.00	2257	4393.75	1593.49	18.69	267.22
4613.00	2266	3936.39	1578.93	18.39	268.08
4613.00	2274	4009.65	1523.86	9.78	175.10
4613.00	2277	3404.36	2116.15	12.25	268.25
4613.00	2238	3708.19	2083.36	11.01	280.01
4613.00	2261	3755.35	1949.16	9.66	336.57
4613.00	2191	3273.21	1836.20	5.13	217.17
4613.00	2216	4085.54	2253.75	7.64	101.24
4613.00	2269	3519.15	2334.03	10.49	127.24
4613.00	2296	2988.46	2367.77	3.85	5.55
4613.00	2196	4439.73	1663.94	9.22	358.21
4613.00	2273	3972.14	2066.58	14.42	309.15
4613.00	2211	3737.87	2463.11	13.44	100.62
4613.00	2201	3819.82	2179.96	11.07	329.36
4613.00	2258	3159.88	2311.71	12.95	269.69
4613.00	2295	4294.30	2417.47	7.83	81.36
4613.00	2230	4427.67	1564.34	12.79	87.68
4613.00	2145	3095.00	2215.45	6.41	212.95
4613.00	2288	4012.66	1552.71	12.98	88.28
4613.00	2291	3934.12	2097.57	12.99	309.45
4614.00	2143	3402.24	1935.55	6.82	141.30
4614.00	2299	3127.70	1695.31	13.61	173.26
4614.00	2283	3692.32	1583.02	14.12	267.78
4614.00	2225	3951.07	2061.61	11.99	125.72
4614.00	2250	4121.65	1594.70	12.14	267.84
4614.00	2215	3202.35	2032.78	11.16	6.10
4614.00	2270	4599.84	1602.87	16.26	268.27
4614.00	2271	2619.64	1764.45	13.62	345.63
4614.00	2275	4673.52	1624.05	5.72	174.19
4614.00	2247	3758.43	2188.28	12.86	119.34
4614.00	2297	3197.88	1987.12	1.47	325.44
4614.00	2264	3363.70	2528.47	14.18	156.39
4614.00	2252	4034.24	1584.95	14.78	268.38
4614.00	2289	3165.06	1590.74	9.73	9.28
4614.00	2209	3252.20	2316.06	11.33	268.96
4614.00	2256	3229.72	2315.65	12.13	268.96
4614.00	2249	3933.71	1589.03	15.14	268.21
4614.00	2214	3372.07	2543.84	11.48	334.88
4614.00	2192	2937.33	2000.47	9.27	355.59
4614.00	2244	4515.92	1599.43	15.78	267.22
4614.00	2253	3868.80	1961.24	12.08	185.48
4614.00	2164	3199.17	2033.16	11.53	6.10
4614.00	2260	4246.56	1560.87	12.90	83.97
4614.00	2134	2690.06	1890.34	1.81	195.09
4614.00	2259	3376.35	1570.89	12.81	268.29
4614.00	2167	3449.42	2422.67	13.11	318.56
4614.00	2204	4261.30	1973.89	7.70	178.64
4614.00	2229	4295.67	1335.83	9.42	354.84
4614.00	2194	3941.28	2091.70	13.50	309.15
4614.00	2242	3892.15	2088.00	7.45	141.16
4614.00	2267	3747.10	1550.89	8.23	89.34
4614.00	2228	4769.22	1590.99	0.00	88.74
4614.00	2279	3561.41	2554.98	6.93	161.49
4614.00	2281	2640.57	1930.96	5.81	258.69
4614.00	2254	4569.61	1703.80	14.47	179.48
4614.00	2265	4010.27	1584.27	14.32	268.38
4614.00	2290	3683.87	2252.66	13.58	301.15
4614.00	2237	3191.15	2000.65	12.10	11.34
4614.00	2239	4776.72	1591.16	0.00	88.71
4614.00	2272	2692.85	1900.81	2.11	194.80
4614.00	2298	2680.29	1841.93	2.58	15.13
4614.00	2188	3194.63	2020.76	11.30	8.04
4614.00	2170	4428.68	2015.80	7.72	19.45
4614.00	2268	2651.65	2276.70	8.48	52.99
4614.00	2200	3065.28	1563.89	12.26	269.70
4614.00	2198	4438.84	1692.53	8.76	358.21
4614.00	2287	3337.36	2303.70	10.65	88.55
4614.00	2278	3398.65	1571.60	14.03	268.07
4614.00	2174	3319.70	1719.54	4.71	2.04
4614.00	2234	3946.17	1586.27	13.02	267.81
4614.00	2284	2944.83	2296.11	14.40	90.21
4614.00	2280	2975.90	2395.14	5.59	279.80
4614.00	2186	3196.54	2011.71	11.04	10.36
4614.00	2210	3578.31	2097.03	8.60	272.05
4614.00	2276	4647.17	2009.13	11.46	199.02
4614.00	2231	3446.27	1563.33	15.40	268.32
4614.00	2292	3232.67	1536.65	11.49	90.90
4614.00	2293	4310.43	2457.42	10.77	185.25
4614.00	2305	2673.58	2305.38	12.56	264.06
4614.00	2233	4335.52	2611.81	10.10	24.70
4614.00	2257	4375.18	1592.59	18.60	267.22
4614.00	2266	3918.62	1578.33	17.78	268.08
4614.00	2274	4010.50	1514.00	9.90	175.10
4614.00	2277	3392.44	2115.48	11.94	266.74
4614.00	2238	3698.23	2085.11	10.11	280.01
4614.00	2191	3270.98	1831.19	5.48	204.02
4614.00	2216	4092.55	2252.35	7.16	101.24
4614.00	2269	3529.30	2327.01	12.35	123.26
4614.00	2296	2988.85	2373.82	6.07	3.23
4614.00	2196	4439.47	1672.30	8.37	358.21
4614.00	2243	4441.01	1623.31	6.83	358.20
4614.00	2273	3961.44	2075.29	13.80	309.15
4614.00	2211	3749.93	2460.85	12.27	100.62
4614.00	2201	3815.46	2190.32	11.34	343.17
4614.00	2258	3147.89	2311.65	11.99	269.74
4614.00	2295	4299.57	2417.24	5.28	92.66
4614.00	2230	4440.49	1564.86	12.83	87.68
4614.00	2145	3091.62	2210.05	6.37	211.59
4614.00	2288	4025.81	1553.17	13.16	87.90
4614.00	2291	3925.55	2105.31	11.55	312.08
4615.00	2143	3402.35	1928.12	7.47	181.68
4615.00	2299	3129.22	1682.41	13.04	173.26
4615.00	2283	3678.37	1582.48	13.97	267.78
4615.00	2225	3962.42	2053.10	14.18	126.98
4615.00	2250	4108.91	1597.41	12.62	267.74
4615.00	2215	3203.55	2043.99	11.23	6.10
4615.00	2270	4581.83	1602.33	18.03	268.29
4615.00	2271	2616.43	1776.99	13.09	345.63
4615.00	2275	4669.48	1617.77	7.66	220.11
4615.00	2247	3769.32	2182.49	12.34	117.93
4615.00	2297	3196.53	1989.68	2.90	329.72
4615.00	2264	3369.61	2514.95	14.77	156.39
4615.00	2252	4020.49	1584.56	13.76	268.38
4615.00	2289	3163.38	1602.07	11.46	351.59
4615.00	2209	3240.27	2315.84	11.95	268.96
4615.00	2256	3218.59	2315.45	11.15	268.96
4615.00	2249	3918.56	1588.66	15.21	268.82
4615.00	2214	3367.40	2554.46	11.61	336.69
4615.00	2192	2936.65	2009.24	8.79	355.59
4615.00	2244	4500.24	1598.67	15.70	267.22
4615.00	2253	3867.71	1949.84	11.46	185.46
4615.00	2164	3200.34	2044.07	10.97	6.10
4615.00	2260	4260.14	1567.33	15.17	57.56
4615.00	2134	2689.58	1888.57	1.84	195.10
4615.00	2259	3363.22	1570.50	13.14	268.29
4615.00	2167	3440.75	2432.49	13.10	318.56
4615.00	2204	4261.48	1966.25	7.64	178.64
4615.00	2229	4294.89	1345.54	9.74	355.99
4615.00	2194	3932.47	2099.05	11.48	310.77
4615.00	2242	3897.44	2084.83	6.23	118.84
4615.00	2267	3756.90	1551.00	9.80	89.34
4615.00	2228	4769.22	1590.99	0.00	88.74
4615.00	2279	3563.62	2548.37	6.97	161.49
4615.00	2281	2634.23	1929.66	6.47	258.37
4615.00	2254	4570.26	1689.30	14.52	174.39
4615.00	2265	3995.98	1583.87	14.29	268.38
4615.00	2290	3671.98	2259.85	13.89	301.15
4615.00	2237	3193.22	2011.15	10.74	10.95
4615.00	2239	4776.72	1591.16	0.00	88.71
4615.00	2272	2692.34	1898.88	1.99	194.80
4615.00	2298	2681.00	1844.57	2.74	15.13
4615.00	2188	3195.94	2033.03	12.38	6.10
4615.00	2170	4431.34	2023.32	7.98	19.47
4615.00	2268	2659.87	2277.73	8.32	85.85
4615.00	2200	3053.49	1563.83	11.79	269.70
4615.00	2198	4438.56	1701.57	9.05	358.21
4615.00	2287	3348.80	2304.03	11.44	88.35
4615.00	2278	3385.95	1571.18	12.70	268.16
4615.00	2174	3319.91	1725.38	5.84	2.04
4615.00	2234	3932.63	1585.80	13.53	268.32
4615.00	2284	2959.08	2296.06	14.23	90.21
4615.00	2280	2969.60	2396.26	6.40	280.11
4615.00	2186	3198.13	2023.41	11.81	6.44
4615.00	2210	3568.95	2097.37	9.36	272.05
4615.00	2276	4642.99	1997.00	12.83	199.01
4615.00	2231	3430.69	1562.88	15.59	268.32
4615.00	2292	3245.77	1536.48	13.08	90.70
4615.00	2293	4309.22	2444.22	13.25	185.25
4615.00	2305	2660.53	2304.03	13.12	264.06
4615.00	2233	4341.74	2614.74	7.19	72.32
4615.00	2257	4356.83	1591.90	18.36	268.02
4615.00	2266	3900.05	1577.71	18.59	268.08
4615.00	2274	4011.36	1503.95	10.09	175.10
4615.00	2277	3380.11	2115.05	12.33	268.90
4615.00	2238	3687.57	2086.69	10.77	278.01
4615.00	2191	3269.64	1826.85	4.55	197.73
4615.00	2216	4100.41	2250.79	8.00	101.24
4615.00	2269	3540.95	2319.46	13.89	122.49
4615.00	2296	2989.23	2380.77	6.96	3.12
4615.00	2196	4439.22	1680.47	8.17	358.21
4615.00	2243	4440.78	1630.61	7.30	358.20
4615.00	2273	3950.32	2084.34	14.33	309.15
4615.00	2211	3762.13	2458.49	12.43	101.49
4615.00	2201	3816.48	2201.17	11.44	23.00
4615.00	2258	3134.81	2311.59	13.08	269.74
4615.00	2295	4300.34	2417.16	0.78	93.46
4615.00	2230	4453.29	1565.38	12.81	87.68
4615.00	2145	3087.99	2203.78	7.25	210.09
4615.00	2288	4039.18	1553.66	13.38	87.90
4615.00	2291	3920.30	2110.24	7.21	313.74
4616.00	2143	3401.91	1919.65	8.48	182.95
4616.00	2299	3130.87	1668.49	14.06	173.26
4616.00	2283	3663.77	1581.93	14.61	268.01
4616.00	2225	3974.77	2043.67	15.55	127.55
4616.00	2250	4096.56	1596.93	12.36	267.74
4616.00	2215	3204.36	2055.45	11.46	2.50
4616.00	2270	4564.90	1601.83	16.94	268.29
4616.00	2271	2612.68	1789.62	13.32	341.61
4616.00	2275	4662.35	1612.21	9.05	232.71
4616.00	2247	3780.68	2176.46	12.86	117.93
4616.00	2297	3196.42	1994.41	4.82	357.90
4616.00	2264	3375.35	2501.83	14.36	156.39
4616.00	2252	4006.62	1584.17	13.87	268.38
4616.00	2289	3161.50	1614.81	12.88	351.59
4616.00	2209	3229.38	2315.65	10.92	268.96
4616.00	2256	3207.29	2315.31	11.32	269.30
4616.00	2249	3904.60	1588.37	14.06	268.82
4616.00	2214	3362.47	2565.91	12.47	336.69
4616.00	2192	2936.04	2017.28	8.06	355.59
4616.00	2244	4484.61	1597.91	15.65	267.22
4616.00	2253	3866.64	1938.65	11.24	185.48
4616.00	2164	3201.13	2054.69	10.66	2.50
4616.00	2260	4266.35	1582.12	16.79	3.88
4616.00	2134	2689.00	1886.43	2.21	195.10
4616.00	2259	3349.43	1570.09	13.80	268.29
4616.00	2167	3433.17	2441.08	11.46	318.56
4616.00	2204	4261.64	1959.35	6.91	178.64
4616.00	2229	4295.04	1354.39	8.89	2.92
4616.00	2194	3926.88	2104.11	7.54	312.08
4616.00	2242	3904.23	2083.62	6.97	95.59
4616.00	2267	3769.19	1551.14	12.29	89.34
4616.00	2228	4769.22	1590.99	0.00	88.74
4616.00	2279	3565.75	2542.00	6.71	161.49
4616.00	2281	2627.60	1928.30	6.77	258.35
4616.00	2254	4577.12	1677.79	13.88	131.93
4616.00	2265	3981.56	1583.46	14.42	268.38
4616.00	2290	3660.70	2266.67	13.19	301.15
4616.00	2237	3194.96	2023.81	12.83	6.44
4616.00	2239	4776.72	1591.16	0.00	88.71
4616.00	2272	2692.05	1897.77	1.15	194.80
4616.00	2298	2681.47	1846.31	1.80	15.13
4616.00	2188	3197.25	2045.29	12.37	6.10
4616.00	2170	4434.04	2030.96	8.10	19.48
4616.00	2268	2669.30	2278.25	9.44	86.86
4616.00	2200	3041.74	1563.76	11.75	269.70
4616.00	2198	4438.29	1710.21	8.64	358.21
4616.00	2287	3360.40	2304.35	11.60	88.41
4616.00	2278	3373.26	1570.80	12.69	268.29
4616.00	2174	3320.07	1730.07	4.69	2.04
4616.00	2234	3919.14	1585.47	13.44	268.81
4616.00	2284	2973.77	2295.99	14.69	90.43
4616.00	2280	2963.96	2397.33	5.74	280.78
4616.00	2186	3199.27	2034.09	10.74	6.10
4616.00	2210	3560.45	2097.67	8.51	272.05
4616.00	2276	4638.01	1982.52	15.31	198.98
4616.00	2231	3415.13	1562.42	15.57	268.32
4616.00	2292	3260.50	1536.38	14.73	90.35
4616.00	2293	4308.04	2431.38	12.89	185.25
4616.00	2305	2647.89	2302.71	12.73	264.04
4616.00	2233	4348.99	2615.87	7.34	81.12
4616.00	2257	4338.73	1591.28	18.12	268.02
4616.00	2266	3882.37	1577.11	17.69	268.08
4616.00	2274	4012.24	1493.69	10.29	175.10
4616.00	2277	3368.59	2114.83	11.52	268.90
4616.00	2238	3677.11	2088.17	10.57	278.01
4616.00	2191	3268.42	1822.68	4.35	196.29
4616.00	2216	4107.61	2249.36	7.35	101.24
4616.00	2269	3552.86	2312.13	13.98	121.64
4616.00	2296	2989.35	2387.88	7.12	0.09
4616.00	2196	4438.94	1689.47	9.01	358.21
4616.00	2243	4440.54	1638.28	7.67	358.20
4616.00	2273	3940.52	2092.32	12.64	309.15
4616.00	2211	3774.67	2454.25	13.23	108.66
4616.00	2201	3814.34	2212.70	11.90	357.94
4616.00	2258	3121.65	2311.53	13.16	269.74
4616.00	2295	4300.57	2417.14	0.23	93.70
4616.00	2230	4467.26	1565.94	13.98	87.68
4616.00	2145	3084.49	2197.74	6.97	210.09
4616.00	2288	4052.74	1554.16	13.57	87.90
4616.00	2291	3915.79	2115.63	7.03	320.02
4617.00	2143	3401.51	1911.76	7.90	182.95
4617.00	2299	3132.62	1654.57	14.08	172.68
4617.00	2283	3648.80	1581.50	14.97	268.48
4617.00	2262	4479.56	1580.62	14.46	88.37
4617.00	2225	3986.66	2034.45	15.05	127.93
4617.00	2250	4084.21	1596.44	12.36	267.74
4617.00	2215	3204.86	2066.83	11.35	2.50
4617.00	2270	4547.39	1600.97	17.50	267.10
4617.00	2271	2608.15	1801.79	13.13	338.45
4617.00	2275	4658.37	1609.18	5.01	232.68
4617.00	2247	3792.06	2170.46	12.86	117.58
4617.00	2297	3197.64	2000.47	6.16	11.34
4617.00	2264	3381.24	2488.35	14.73	156.39
4617.00	2252	3992.83	1583.78	13.80	268.38
4617.00	2289	3159.25	1629.99	15.34	351.59
4617.00	2209	3217.81	2315.44	11.60	269.01
4617.00	2256	3195.97	2315.17	11.34	269.30
4617.00	2249	3889.82	1588.19	14.67	269.76
4617.00	2214	3357.89	2576.52	11.55	336.69
4617.00	2192	2935.22	2026.16	8.92	354.06
4617.00	2244	4468.62	1597.13	16.02	267.22
4617.00	2253	3865.49	1926.70	12.00	185.48
4617.00	2164	3201.58	2064.97	10.28	2.50
4617.00	2260	4257.54	1596.75	18.16	303.35
4617.00	2134	2688.69	1885.26	1.22	195.10
4617.00	2259	3335.85	1569.68	13.59	268.29
4617.00	2167	3427.53	2447.47	8.52	318.56
4617.00	2204	4261.81	1952.20	7.15	178.64
4617.00	2229	4298.23	1362.27	8.74	31.53
4617.00	2194	3921.70	2108.77	6.97	312.06
4617.00	2242	3911.44	2085.14	7.36	77.05
4617.00	2267	3783.81	1551.31	14.63	89.34
4617.00	2228	4769.22	1590.99	0.00	88.74
4617.00	2279	3567.88	2535.65	6.70	161.49
4617.00	2281	2620.74	1926.93	6.99	258.88
4617.00	2254	4589.46	1671.81	13.72	115.79
4617.00	2265	3967.13	1583.05	14.43	268.38
4617.00	2290	3648.66	2273.95	14.07	301.15
4617.00	2237	3196.24	2035.80	12.10	6.10
4617.00	2239	4776.72	1591.16	0.00	88.71
4617.00	2272	2691.52	1895.77	2.07	194.80
4617.00	2298	2681.92	1847.97	1.72	15.13
4617.00	2188	3198.06	2057.66	12.44	2.50
4617.00	2170	4436.67	2038.38	7.87	19.46
4617.00	2268	2678.56	2278.76	9.28	86.86
4617.00	2200	3030.52	1563.62	11.22	268.77
4617.00	2198	4438.03	1718.43	8.23	358.21
4617.00	2287	3371.96	2305.93	11.67	81.44
4617.00	2278	3359.28	1570.38	13.99	268.29
4617.00	2174	3320.28	1735.81	5.75	2.04
4617.00	2234	3906.25	1588.41	12.99	268.82
4617.00	2284	2988.60	2295.86	14.91	90.55
4617.00	2280	2958.42	2398.49	5.66	281.90
4617.00	2186	3200.37	2044.32	10.29	6.10
4617.00	2210	3552.09	2097.97	8.36	272.05
4617.00	2276	4633.07	1968.17	15.17	199.00
4617.00	2231	3399.16	1561.96	15.98	268.32
4617.00	2292	3277.72	1536.76	17.17	88.36
4617.00	2293	4306.78	2417.50	13.94	185.14
4617.00	2305	2635.51	2301.29	12.47	263.48
4617.00	2233	4355.56	2616.90	6.65	81.12
4617.00	2257	4320.38	1590.65	18.36	268.02
4617.00	2266	3864.40	1576.51	17.98	268.08
4617.00	2274	4013.08	1483.89	9.84	175.10
4617.00	2277	3357.29	2116.11	11.39	278.48
4617.00	2238	3666.55	2089.65	10.66	278.01
4617.00	2191	3267.39	1817.30	5.48	190.30
4617.00	2216	4115.61	2247.77	8.16	101.24
4617.00	2269	3563.94	2305.37	12.98	121.04
4617.00	2296	2985.51	2393.28	7.10	315.38
4617.00	2196	4438.68	1697.64	8.17	358.21
4617.00	2243	4440.32	1645.32	7.05	358.20
4617.00	2273	3934.04	2097.64	8.39	309.52
4617.00	2211	3786.48	2450.26	12.46	108.66
4617.00	2201	3813.93	2224.18	11.48	357.94
4617.00	2258	3109.19	2311.52	12.46	269.96
4617.00	2295	4300.61	2417.13	0.03	93.73
4617.00	2230	4480.15	1566.47	12.90	87.68
4617.00	2288	4066.07	1554.64	13.34	87.90
4617.00	2291	3909.87	2119.35	7.08	297.20
4618.00	2299	3134.31	1641.42	13.30	172.68
4618.00	2283	3634.60	1581.13	14.21	268.53
4618.00	2262	4494.90	1581.05	15.35	88.37
4618.00	2225	3998.66	2025.10	15.21	127.93
4618.00	2250	4071.61	1595.94	12.61	267.74
4618.00	2215	3205.35	2078.04	11.18	2.50
4618.00	2270	4530.25	1600.13	17.16	267.22
4618.00	2271	2602.70	1813.68	13.21	334.70
4618.00	2275	4652.60	1604.74	7.31	233.02
4618.00	2247	3803.09	2164.80	12.39	117.19
4618.00	2297	3199.15	2008.01	7.66	11.34
4618.00	2264	3387.29	2475.79	14.00	150.53
4618.00	2252	3978.39	1583.37	14.44	268.38
4618.00	2289	3156.73	1646.99	17.19	351.59
4618.00	2209	3205.88	2315.30	11.94	269.30
4618.00	2256	3184.56	2315.05	11.43	269.45
4618.00	2249	3875.17	1588.13	14.66	269.76
4618.00	2214	3353.08	2587.69	12.16	336.70
4618.00	2192	2934.25	2032.08	6.00	350.38
4618.00	2244	4453.37	1596.39	15.26	267.22
4618.00	2253	3864.31	1914.33	12.42	185.50
4618.00	2164	3202.04	2075.67	10.71	2.50
4618.00	2260	4241.03	1598.47	16.66	274.07
4618.00	2134	2688.27	1883.72	1.59	195.10
4618.00	2259	3322.23	1569.28	13.63	268.29
4618.00	2167	3425.25	2452.25	5.43	335.91
4618.00	2301	2775.32	2233.34	7.49	118.05
4618.00	2204	4261.99	1944.51	7.69	178.64
4618.00	2229	4307.33	1363.75	9.35	87.80
4618.00	2194	3917.25	2113.90	6.80	320.24
4618.00	2242	3914.18	2084.52	2.91	91.87
4618.00	2267	3797.71	1551.98	13.96	89.56
4618.00	2228	4769.22	1590.99	0.00	88.74
4618.00	2279	3569.77	2530.00	5.96	161.49
4618.00	2281	2614.22	1925.91	6.61	261.46
4618.00	2254	4601.82	1665.88	13.71	115.42
4618.00	2265	3953.21	1582.66	13.92	268.38
4618.00	2290	3637.05	2280.96	13.56	301.15
4618.00	2237	3197.52	2047.81	12.12	6.10
4618.00	2239	4776.72	1591.16	0.00	88.71
4618.00	2272	2690.96	1893.69	2.15	194.88
4618.00	2298	2682.40	1849.74	1.84	15.13
4618.00	2188	3198.54	2068.79	11.18	2.50
4618.00	2170	4439.35	2045.99	8.07	19.46
4618.00	2268	2687.17	2278.58	8.62	93.95
4618.00	2200	3018.81	1563.33	11.71	268.30
4618.00	2198	4437.78	1726.61	8.18	358.21
4618.00	2287	3383.02	2307.59	11.18	81.44
4618.00	2278	3345.56	1569.97	13.72	268.29
4618.00	2174	3320.46	1741.02	5.21	2.04
4618.00	2234	3893.32	1588.20	12.83	269.43
4618.00	2284	3002.43	2295.76	13.82	89.42
4618.00	2280	2952.99	2399.76	5.58	283.23
4618.00	2186	3201.12	2054.43	10.14	2.50
4618.00	2210	3546.43	2099.06	5.88	282.50
4618.00	2276	4627.86	1953.05	16.00	199.00
4618.00	2231	3383.10	1561.49	16.07	268.32
4618.00	2292	3294.97	1537.32	17.26	88.15
4618.00	2293	4305.60	2404.32	13.23	185.03
4618.00	2305	2622.51	2299.81	13.08	263.48
4618.00	2233	4362.92	2618.04	7.45	81.12
4618.00	2257	4301.52	1589.99	18.87	268.02
4618.00	2266	3846.69	1575.92	17.72	268.08
4618.00	2274	4013.98	1473.35	10.58	175.10
4618.00	2277	3346.42	2118.29	11.08	281.32
4618.00	2238	3655.52	2091.21	11.14	278.01
4618.00	2191	3266.73	1813.02	4.33	188.86
4618.00	2216	4122.38	2246.43	6.90	101.24
4618.00	2269	3575.59	2298.35	13.60	121.04
4618.00	2296	2979.39	2394.54	6.26	279.80
4618.00	2196	4438.43	1705.88	8.24	358.21
4618.00	2243	4440.09	1652.58	7.26	358.20
4618.00	2273	3929.03	2102.16	6.74	312.08
4618.00	2211	3798.53	2446.19	12.72	108.66
4618.00	2201	3813.50	2236.20	12.03	357.94
4618.00	2258	3097.13	2311.54	12.06	270.14
4618.00	2295	4302.60	2417.09	1.99	93.86
4618.00	2230	4493.49	1567.00	13.35	87.68
4618.00	2288	4079.80	1555.15	13.74	87.90
4618.00	2291	3902.52	2120.09	7.45	273.55
4619.00	2299	3136.29	1628.67	12.94	170.45
4619.00	2283	3620.26	1580.82	14.35	268.78
4619.00	2262	4509.58	1581.47	14.68	88.37
4619.00	2225	4010.85	2015.61	15.45	127.93
4619.00	2250	4059.26	1595.45	12.37	267.74
4619.00	2215	3205.86	2089.68	11.61	2.50
4619.00	2270	4512.48	1599.26	17.80	267.22
4619.00	2271	2597.08	1825.57	13.29	334.70
4619.00	2275	4643.55	1604.19	9.07	268.27
4619.00	2247	3814.57	2158.91	12.91	117.19
4619.00	2297	3200.70	2017.80	9.88	8.67
4619.00	2264	3394.32	2463.36	14.30	150.53
4619.00	2252	3964.12	1582.97	14.28	268.38
4619.00	2289	3151.36	1662.42	16.85	324.96
4619.00	2209	3194.20	2315.15	11.70	269.30
4619.00	2256	3172.77	2314.98	11.80	269.67
4619.00	2249	3860.49	1587.96	14.68	268.94
4619.00	2214	3348.40	2598.57	11.84	336.70
4619.00	2192	2932.52	2040.23	8.32	348.41
4619.00	2244	4437.55	1595.62	15.84	267.22
4619.00	2253	3863.13	1902.12	12.27	185.47
4619.00	2164	3202.53	2086.87	11.21	2.50
4619.00	2260	4227.87	1598.71	13.18	267.86
4619.00	2134	2687.94	1882.51	1.26	195.10
4619.00	2259	3308.64	1568.85	13.58	268.20
4619.00	2167	3427.88	2457.79	6.26	29.43
4619.00	2301	2781.67	2230.15	7.11	116.09
4619.00	2204	4262.18	1936.61	7.90	178.64
4619.00	2229	4318.04	1364.16	10.72	87.80
4619.00	2194	3911.02	2118.79	8.06	301.26
4619.00	2242	3919.11	2082.32	5.39	114.08
4619.00	2267	3810.59	1549.80	13.07	99.96
4619.00	2228	4769.22	1590.99	0.00	88.74
4619.00	2279	3571.50	2524.84	5.44	161.49
4619.00	2281	2608.34	1925.26	5.91	263.94
4619.00	2254	4614.32	1660.01	13.82	115.74
4619.00	2265	3939.51	1583.19	13.72	274.66
4619.00	2290	3625.35	2288.31	13.81	302.20
4619.00	2237	3198.10	2058.72	10.97	2.50
4619.00	2239	4776.72	1591.16	0.00	88.71
4619.00	2272	2690.39	1891.57	2.20	195.02
4619.00	2298	2682.91	1851.65	1.98	15.14
4619.00	2188	3199.08	2081.14	12.40	2.50
4619.00	2170	4442.09	2053.72	8.21	19.48
4619.00	2268	2696.51	2276.96	9.50	101.56
4619.00	2200	3006.57	1562.86	12.25	267.79
4619.00	2198	4437.51	1735.36	8.75	358.22
4619.00	2287	3393.58	2309.66	10.77	76.33
4619.00	2278	3332.24	1569.57	13.33	268.29
4619.00	2174	3320.63	1745.65	4.64	2.04
4619.00	2234	3880.93	1588.15	12.39	269.76
4619.00	2284	3016.16	2295.91	13.71	89.37
4619.00	2280	2947.68	2401.14	5.49	284.72
4619.00	2186	3201.59	2065.36	10.94	2.50
4619.00	2210	3543.85	2103.68	5.51	333.50
4619.00	2276	4622.75	1938.18	15.73	198.99
4619.00	2231	3367.48	1561.03	15.62	268.32
4619.00	2292	3312.36	1537.88	17.40	88.15
4619.00	2293	4304.49	2391.69	12.68	185.03
4619.00	2305	2610.09	2298.39	12.50	263.48
4619.00	2233	4369.46	2619.07	6.62	81.12
4619.00	2257	4283.13	1589.36	18.40	268.02
4619.00	2266	3828.11	1575.29	18.58	268.08
4619.00	2274	4014.89	1462.84	10.55	175.10
4619.00	2277	3335.55	2120.61	11.11	282.92
4619.00	2238	3645.50	2092.62	10.11	278.01
4619.00	2191	3266.43	1808.23	4.80	183.64
4619.00	2216	4130.10	2244.89	7.87	101.24
4619.00	2269	3586.69	2291.67	12.95	121.04
4619.00	2296	2971.48	2395.90	8.02	279.80
4619.00	2196	4438.16	1714.23	8.36	358.21
4619.00	2243	4439.88	1659.18	6.61	358.21
4619.00	2273	3923.62	2107.05	7.29	312.08
4619.00	2211	3806.41	2443.53	8.32	108.66
4619.00	2201	3813.09	2247.63	11.44	358.00
4619.00	2258	3083.98	2311.57	13.16	270.14
4619.00	2295	4306.10	2417.04	3.50	90.83
4619.00	2230	4507.47	1567.57	14.00	87.68
4619.00	2288	4093.57	1555.65	13.78	87.90
4619.00	2291	3895.41	2117.99	7.51	247.77
4620.00	2299	3138.62	1614.83	14.08	170.45
4620.00	2283	3605.74	1580.52	14.52	268.78
4620.00	2262	4524.52	1581.89	14.95	88.37
4620.00	2225	4022.25	2006.72	14.46	127.93
4620.00	2250	4047.13	1594.97	12.13	267.74
4620.00	2215	3206.35	2101.02	11.31	2.50
4620.00	2270	4494.59	1598.39	17.91	267.22
4620.00	2271	2591.81	1836.72	12.47	334.72
4620.00	2275	4633.12	1603.88	10.44	268.27
