SimulationTime	VehicleID	x	y	speed	angle
2664.00	PKW14479	2542.97	860.30	0.00	115.31
2664.00	PKW14063	1383.81	1915.12	13.89	267.71
2665.00	PKW9107	1885.14	2394.02	13.89	10.70
2665.00	PKW14199	2478.89	631.45	0.00	209.19
2665.00	PKW13743	1858.99	1301.85	13.89	23.04
2665.00	PKW13935	652.07	1067.62	13.89	267.77
2665.00	PKW14209	2809.40	2430.22	0.00	178.68
2665.00	PKW13754	1238.35	1431.68	0.00	306.08
2665.00	PKW14438	2117.33	1032.47	8.66	283.46
2665.00	LKW735	1990.03	424.34	13.63	84.08
2665.00	PKW13224	2425.59	2222.16	13.89	65.86
2665.00	PKW13332	2894.63	2200.13	13.87	159.06
2665.00	PKW14536	1224.01	1443.66	9.43	144.16
2665.00	PKW13947	566.57	1064.30	13.89	267.77
2665.00	PKW14454	1309.23	1083.58	13.89	87.77
2665.00	PKW14048	1784.54	1146.93	13.89	21.70
2665.00	PKW14604	2800.99	2655.66	13.89	178.68
2665.00	PKW14593	3545.59	1991.84	13.89	274.00
2665.00	PKW12360	2774.54	1993.56	0.00	14.25
2665.00	PKW14080	2599.45	2532.24	13.89	129.77
2665.00	PKW14712	2634.74	2507.04	13.89	129.77
2665.00	PKW13165	1159.10	1891.96	13.89	263.81
2665.00	PKW14031	1441.96	687.19	13.89	309.33
2665.00	PKW14384	1637.79	598.70	13.89	273.16
2665.00	PKW13720	1064.19	2125.54	13.89	345.61
2665.00	PKW13150	2874.23	2284.09	0.00	75.07
2665.00	PKW10457	1143.27	1632.81	0.00	79.98
2665.00	PKW14294	2206.22	1820.46	13.89	227.08
2665.00	PKW13506	2168.12	2687.03	9.81	269.91
2665.00	PKW12768	1143.35	1839.27	0.00	350.58
2665.00	PKW14338	2067.23	1046.37	2.60	280.28
2665.00	PKW13175	1180.48	1893.54	13.89	289.55
2665.00	PKW14275	2075.99	1038.28	0.00	280.30
2665.00	PKW13953	3032.33	2096.68	13.89	114.83
2665.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2665.00	PKW11516	2051.48	1845.76	13.89	310.96
2665.00	PKW13549	1353.00	764.23	13.89	309.33
2665.00	PKW14146	1597.61	2975.96	13.89	308.46
2665.00	PKW14101	2472.79	1612.87	13.89	339.88
2665.00	PKW11642	1995.27	1538.19	13.89	215.56
2665.00	PKW12948	1963.92	2703.08	13.88	270.82
2665.00	PKW12517	1084.12	1622.70	0.00	74.41
2665.00	PKW13296	1201.58	1894.07	13.89	261.27
2665.00	PKW13777	2048.17	2698.77	13.72	273.66
2665.00	LKW695	2856.27	2283.32	13.89	130.76
2665.00	PKW13626	2341.77	2682.65	0.00	270.62
2665.00	routeFlow_bus17Z.4	2064.60	1050.10	0.00	280.28
2665.00	LKW727	2328.71	2679.55	0.00	270.37
2665.00	PKW12258	2384.42	2043.43	13.89	333.04
2665.00	PKW11280	1971.30	2648.58	0.00	25.11
2665.00	PKW11976	2072.48	1827.54	13.89	310.96
2665.00	PKW14083	2814.87	2331.56	13.89	145.41
2665.00	PKW12521	1076.90	1620.66	0.00	73.90
2665.00	PKW12395	2771.25	1978.93	0.00	11.84
2665.00	PKW13251	2975.78	1988.21	13.89	93.65
2665.00	PKW14723	608.97	1059.54	13.89	87.77
2665.00	PKW12459	587.95	1065.13	13.89	267.77
2665.00	PKW13948	1939.04	1949.15	0.00	144.09
2665.00	PKW14016	1863.63	2185.56	13.89	359.17
2665.00	PKW14066	1849.64	1280.29	13.89	26.96
2665.00	PKW13868	1946.42	1926.43	5.20	43.61
2665.00	PKW13801	2424.93	1984.67	7.02	247.95
2665.00	PKW13552	3061.57	1982.73	13.89	93.65
2665.00	PKW13883	3047.43	2082.65	13.89	114.83
2665.00	PKW13869	1319.91	791.34	13.89	309.33
2665.00	PKW13490	1264.50	1906.19	13.89	257.71
2665.00	PKW13405	1961.34	2642.40	6.71	25.12
2665.00	PKW14538	2432.06	1921.53	0.59	337.02
2665.00	LKW707	2662.86	2480.63	0.00	128.32
2665.00	PKW14699	1868.85	2039.44	0.00	59.51
2665.00	PKW14577	1806.14	2798.05	13.89	128.46
2665.00	PKW13124	2881.35	2286.45	0.00	71.67
2665.00	PKW9125	1634.73	1881.93	10.88	100.24
2665.00	PKW14351	1740.04	591.09	13.89	299.97
2665.00	PKW13589	2906.21	2182.09	13.89	146.70
2665.00	PKW14400	2720.79	2434.61	7.80	130.55
2665.00	PKW13660	2763.56	1942.22	0.00	11.84
2665.00	PKW14291	2489.86	651.08	0.00	209.19
2665.00	PKW14361	1868.24	2356.21	0.00	190.66
2665.00	PKW14167	2724.41	2476.38	13.89	308.66
2665.00	PKW14479	2542.97	860.30	0.00	115.31
2665.00	PKW14063	1369.96	1914.85	13.89	270.95
2666.00	PKW9107	1887.64	2407.72	13.89	10.25
2666.00	PKW14199	2478.89	631.45	0.00	209.19
2666.00	PKW13743	1864.42	1314.63	13.89	23.04
2666.00	PKW13935	638.19	1067.08	13.89	267.77
2666.00	PKW14209	2809.40	2430.22	0.00	178.68
2666.00	PKW13754	1238.35	1431.68	0.00	306.08
2666.00	PKW14438	2113.28	1033.44	4.16	283.46
2666.00	LKW735	2003.22	427.97	13.70	72.05
2666.00	PKW13332	2902.09	2188.35	13.87	146.70
2666.00	PKW13224	2438.27	2227.84	13.89	65.86
2666.00	PKW14536	1230.88	1433.76	12.03	144.47
2666.00	PKW13947	552.69	1063.76	13.89	267.77
2666.00	PKW14454	1323.11	1084.12	13.89	87.77
2666.00	PKW14048	1790.28	1159.57	13.89	24.43
2666.00	PKW14604	2801.31	2641.78	13.89	178.68
2666.00	PKW14593	3531.73	1992.81	13.89	274.00
2666.00	PKW12360	2774.54	1993.56	0.00	14.25
2666.00	PKW14080	2609.60	2523.80	13.21	129.77
2666.00	PKW14712	2645.58	2498.37	13.89	128.33
2666.00	PKW13165	1145.28	1890.39	13.89	263.40
2666.00	PKW14031	1431.21	695.99	13.89	309.33
2666.00	PKW14384	1624.69	602.54	13.89	288.88
2666.00	PKW13720	1060.74	2138.99	13.89	345.61
2666.00	PKW13150	2874.23	2284.09	0.00	75.07
2666.00	PKW10457	1143.27	1632.81	0.00	79.98
2666.00	PKW14294	2196.07	1811.01	13.89	227.08
2666.00	PKW13506	2159.15	2687.01	8.93	269.91
2666.00	PKW12768	1143.35	1839.27	0.00	350.58
2666.00	PKW14338	2062.09	1047.30	5.20	280.28
2666.00	PKW13175	1166.56	1892.77	13.89	263.81
2666.00	PKW14275	2073.43	1038.74	2.60	280.30
2666.00	PKW13953	3044.86	2090.89	13.89	114.83
2666.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2666.00	PKW11516	2043.90	1852.35	10.04	310.96
2666.00	PKW13549	1342.26	773.03	13.89	309.33
2666.00	PKW14146	1586.73	2984.60	13.89	308.46
2666.00	PKW14101	2468.02	1625.91	13.89	339.88
2666.00	PKW11642	1987.20	1526.90	13.89	215.56
2666.00	PKW12948	1950.41	2704.66	13.89	284.81
2666.00	PKW12517	1084.12	1622.70	0.00	74.41
2666.00	PKW13296	1187.85	1892.07	13.89	261.76
2666.00	PKW13777	2034.37	2700.03	13.89	275.58
2666.00	LKW695	2867.28	2274.59	13.89	128.35
2666.00	PKW13626	2341.77	2682.65	0.00	270.62
2666.00	routeFlow_bus17Z.4	2064.60	1050.10	0.00	280.28
2666.00	LKW727	2328.71	2679.55	0.00	270.37
2666.00	PKW12258	2378.26	2055.79	13.89	334.42
2666.00	PKW11280	1971.30	2648.58	0.00	25.11
2666.00	PKW11976	2061.99	1836.64	13.89	310.96
2666.00	PKW14083	2822.85	2320.22	13.89	144.83
2666.00	PKW12521	1076.90	1620.66	0.00	73.90
2666.00	PKW12395	2771.25	1978.93	0.00	11.84
2666.00	PKW13251	2989.64	1987.33	13.89	93.65
2666.00	PKW14723	622.85	1060.08	13.89	87.77
2666.00	PKW12459	574.07	1064.59	13.89	267.77
2666.00	PKW13948	1939.04	1949.15	0.00	144.09
2666.00	PKW14016	1863.43	2199.44	13.89	359.17
2666.00	PKW14066	1855.27	1293.11	13.89	23.04
2666.00	PKW13868	1949.00	1930.20	4.58	35.18
2666.00	PKW13801	2418.52	1982.10	7.04	249.97
2666.00	PKW13552	3075.43	1981.85	13.89	93.65
2666.00	PKW13883	3060.12	2076.78	13.89	114.83
2666.00	PKW13869	1309.17	800.15	13.89	309.33
2666.00	PKW13490	1250.93	1903.32	13.89	258.06
2666.00	PKW13405	1962.28	2644.40	2.21	25.12
2666.00	PKW14538	2432.06	1921.53	0.00	337.02
2666.00	LKW707	2663.87	2479.82	1.30	128.32
2666.00	PKW14699	1868.85	2039.44	0.00	59.51
2666.00	PKW14577	1817.02	2789.41	13.89	128.46
2666.00	PKW13124	2881.35	2286.45	0.00	71.67
2666.00	PKW9125	1641.00	1880.80	6.38	100.24
2666.00	PKW14351	1727.44	596.60	13.89	290.94
2666.00	PKW13589	2913.88	2170.41	13.89	146.70
2666.00	PKW14400	2727.52	2428.48	9.10	132.31
2666.00	PKW13660	2763.56	1942.22	0.00	11.84
2666.00	PKW14291	2489.86	651.08	0.00	209.19
2666.00	PKW14361	1868.24	2356.21	0.00	190.66
2666.00	PKW14167	2713.57	2485.05	13.89	308.66
2666.00	PKW14479	2542.97	860.30	0.00	115.31
2666.00	PKW14063	1356.32	1915.53	13.89	264.93
2667.00	PKW9107	1889.93	2421.45	13.89	8.00
2667.00	PKW14199	2478.89	631.45	0.00	209.19
2667.00	PKW13743	1869.86	1327.41	13.89	23.04
2667.00	PKW13935	624.31	1066.54	13.89	267.77
2667.00	PKW14209	2809.40	2430.22	0.00	178.68
2667.00	PKW13754	1238.35	1431.68	0.00	306.08
2667.00	PKW14438	2113.28	1033.44	0.00	283.46
2667.00	LKW735	2015.49	430.13	12.46	82.88
2667.00	PKW13332	2909.76	2176.68	13.88	146.70
2667.00	PKW14536	1238.98	1422.44	13.89	144.25
2667.00	PKW13947	538.81	1063.22	13.89	267.77
2667.00	PKW14454	1336.99	1084.66	13.89	87.77
2667.00	PKW14048	1796.02	1172.21	13.89	24.43
2667.00	PKW14604	2801.63	2627.89	13.89	178.68
2667.00	PKW14593	3517.88	1993.78	13.89	274.00
2667.00	PKW12360	2774.54	1993.56	0.00	14.25
2667.00	PKW14080	2616.52	2518.04	9.01	129.77
2667.00	PKW14712	2656.48	2489.76	13.89	128.33
2667.00	PKW13165	1135.74	1889.44	9.46	265.38
2667.00	PKW14031	1420.47	704.80	13.89	309.33
2667.00	PKW14384	1613.60	609.84	13.89	292.90
2667.00	PKW13720	1057.28	2152.45	13.89	345.61
2667.00	PKW13150	2874.23	2284.09	0.00	75.07
2667.00	PKW10457	1143.27	1632.81	0.00	79.98
2667.00	PKW14294	2185.91	1801.57	13.89	227.08
2667.00	PKW13506	2150.92	2687.00	8.19	269.91
2667.00	PKW12768	1143.35	1839.27	0.00	350.58
2667.00	PKW14338	2053.94	1047.83	7.80	273.06
2667.00	PKW13175	1153.10	1888.07	13.89	263.71
2667.00	PKW14275	2068.32	1039.67	5.20	280.28
2667.00	PKW13953	3057.38	2085.09	13.89	114.83
2667.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2667.00	PKW11516	2039.71	1855.98	5.54	310.96
2667.00	PKW13549	1331.51	781.84	13.89	309.33
2667.00	PKW14146	1575.86	2993.24	13.89	308.46
2667.00	PKW14101	2463.29	1638.98	13.89	340.59
2667.00	PKW11642	1979.19	1515.52	13.89	215.09
2667.00	PKW12948	1938.41	2711.18	13.89	304.58
2667.00	PKW12517	1084.12	1622.70	0.00	74.41
2667.00	PKW14019	2553.20	529.11	6.28	86.28
2667.00	PKW13296	1174.02	1893.57	13.89	267.04
2667.00	PKW13777	2022.05	2701.23	12.39	275.58
2667.00	LKW695	2876.46	2264.15	13.89	145.40
2667.00	PKW13626	2341.77	2682.65	0.00	270.62
2667.00	routeFlow_bus17Z.4	2064.60	1050.10	0.00	280.28
2667.00	LKW727	2328.71	2679.55	0.00	270.37
2667.00	PKW12258	2372.28	2068.32	13.89	334.47
2667.00	PKW11280	1971.30	2648.58	0.00	25.11
2667.00	PKW11976	2052.79	1844.63	12.18	310.96
2667.00	PKW14083	2830.82	2308.91	13.89	144.83
2667.00	PKW12521	1076.90	1620.66	0.00	73.90
2667.00	PKW12395	2771.25	1978.93	0.00	11.84
2667.00	PKW13251	3003.50	1986.44	13.89	93.65
2667.00	PKW14723	636.72	1060.62	13.89	87.77
2667.00	PKW12459	560.19	1064.05	13.89	267.77
2667.00	PKW13948	1939.04	1949.15	0.00	144.09
2667.00	PKW14016	1863.23	2213.33	13.89	359.17
2667.00	PKW14066	1860.71	1305.89	13.89	23.04
2667.00	PKW13868	1949.04	1930.27	0.08	35.00
2667.00	PKW13801	2409.78	1983.59	7.06	283.83
2667.00	PKW13552	3089.29	1980.96	13.89	93.65
2667.00	PKW13883	3072.80	2070.91	13.89	114.83
2667.00	PKW13869	1298.42	808.95	13.89	309.33
2667.00	PKW13490	1237.35	1900.45	13.89	258.06
2667.00	PKW13405	1962.28	2644.40	0.00	25.12
2667.00	PKW14538	2432.06	1921.53	0.00	337.02
2667.00	LKW707	2665.91	2478.21	2.60	128.32
2667.00	PKW14699	1868.85	2039.44	0.00	59.51
2667.00	PKW14577	1827.89	2780.77	13.89	128.46
2667.00	PKW13124	2881.35	2286.45	0.00	71.67
2667.00	PKW9125	1642.85	1880.46	1.88	100.24
2667.00	PKW14351	1714.74	601.83	13.89	300.02
2667.00	PKW13589	2921.56	2158.72	13.89	146.70
2667.00	PKW14400	2736.17	2420.60	11.70	132.31
2667.00	PKW13660	2763.56	1942.22	0.00	11.84
2667.00	PKW14291	2489.86	651.08	0.00	209.19
2667.00	PKW14361	1868.24	2356.21	0.00	190.66
2667.00	PKW14167	2702.73	2493.72	13.89	308.66
2667.00	PKW14479	2542.97	860.30	0.00	115.31
2667.00	PKW14063	1342.74	1915.50	13.89	274.83
2668.00	PKW9107	1891.68	2435.26	13.89	7.26
2668.00	PKW14199	2478.89	631.45	0.00	209.19
2668.00	PKW13743	1877.16	1338.84	13.89	37.71
2668.00	PKW13935	610.43	1066.00	13.89	267.77
2668.00	PKW14209	2809.40	2430.22	0.00	178.68
2668.00	PKW13754	1238.35	1431.68	0.00	306.08
2668.00	PKW14438	2113.28	1033.44	0.00	283.46
2668.00	LKW735	2023.92	430.94	8.46	84.84
2668.00	PKW13332	2917.43	2165.01	13.88	146.70
2668.00	PKW14536	1247.12	1411.18	13.89	144.18
2668.00	PKW13947	524.93	1062.68	13.89	267.77
2668.00	PKW14454	1350.87	1085.20	13.89	87.77
2668.00	PKW14048	1801.79	1184.83	13.89	24.83
2668.00	PKW14604	2801.95	2614.00	13.89	178.68
2668.00	PKW14593	3504.02	1994.75	13.89	274.00
2668.00	PKW12360	2774.54	1993.56	0.00	14.25
2668.00	PKW14080	2620.17	2515.00	4.76	129.77
2668.00	PKW14712	2667.37	2481.14	13.89	128.33
2668.00	PKW13165	1126.45	1890.51	9.46	282.14
2668.00	PKW14031	1409.73	713.60	13.89	309.33
2668.00	PKW14384	1600.86	615.22	13.89	292.90
2668.00	PKW13150	2874.23	2284.09	0.00	75.07
2668.00	PKW10457	1143.27	1632.81	0.00	79.98
2668.00	PKW14294	2175.76	1792.12	13.89	227.08
2668.00	PKW13506	2140.52	2687.57	10.30	275.60
2668.00	PKW12768	1143.35	1839.27	0.00	350.58
2668.00	PKW14338	2043.47	1047.95	10.40	268.06
2668.00	PKW13175	1141.34	1886.69	11.85	263.17
2668.00	PKW14275	2060.75	1041.04	7.80	280.32
2668.00	PKW13953	3069.91	2079.30	13.89	114.83
2668.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2668.00	PKW11516	2038.92	1856.67	1.04	310.96
2668.00	PKW13549	1320.77	790.64	13.89	309.33
2668.00	PKW14146	1564.98	3001.88	13.89	308.46
2668.00	PKW14101	2458.68	1652.08	13.89	340.59
2668.00	PKW11642	1971.26	1504.08	13.89	214.66
2668.00	PKW12948	1926.98	2719.06	13.89	304.58
2668.00	PKW12517	1084.12	1622.70	0.00	74.41
2668.00	PKW14019	2554.98	529.22	1.78	86.28
2668.00	PKW14198	2689.22	2500.43	13.89	308.66
2668.00	PKW13296	1160.21	1892.08	13.89	263.81
2668.00	PKW13777	2011.84	2702.22	10.28	275.58
2668.00	LKW695	2881.85	2251.46	13.89	159.07
2668.00	PKW13626	2341.77	2682.65	0.00	270.62
2668.00	routeFlow_bus17Z.4	2064.60	1050.10	0.00	280.28
2668.00	LKW727	2328.71	2679.55	0.00	270.37
2668.00	PKW12258	2366.53	2080.83	13.89	336.57
2668.00	PKW11280	1971.30	2648.58	0.00	25.11
2668.00	PKW11976	2046.99	1849.66	7.68	310.96
2668.00	PKW14083	2838.61	2297.48	13.89	146.00
2668.00	PKW12521	1076.90	1620.66	0.00	73.90
2668.00	PKW12395	2771.25	1978.93	0.00	11.84
2668.00	PKW13251	3017.36	1985.56	13.89	93.65
2668.00	PKW14723	650.60	1061.16	13.89	87.77
2668.00	PKW12459	546.31	1063.51	13.89	267.77
2668.00	PKW13948	1939.04	1949.15	0.00	144.09
2668.00	PKW14016	1863.03	2227.22	13.89	359.17
2668.00	PKW14066	1866.14	1318.67	13.89	23.04
2668.00	PKW13868	1949.04	1930.27	0.00	35.00
2668.00	PKW13552	3103.15	1980.08	13.89	93.65
2668.00	PKW13801	2402.95	1991.10	9.66	336.11
2668.00	PKW13883	3085.49	2065.03	13.89	114.83
2668.00	PKW13869	1287.68	817.76	13.89	309.33
2668.00	PKW13490	1223.74	1897.75	13.89	258.97
2668.00	PKW13405	1962.28	2644.40	0.00	25.12
2668.00	PKW14538	2432.06	1921.53	0.00	337.02
2668.00	LKW707	2668.97	2475.80	3.90	128.32
2668.00	PKW14699	1868.85	2039.44	0.00	59.51
2668.00	PKW14577	1838.77	2772.13	13.89	128.46
2668.00	PKW13124	2881.35	2286.45	0.00	71.67
2668.00	PKW9125	1642.85	1880.46	0.00	100.24
2668.00	PKW14351	1701.50	604.46	13.89	271.83
2668.00	PKW13589	2929.23	2147.04	13.89	146.70
2668.00	PKW14400	2746.44	2411.25	13.89	132.31
2668.00	PKW13660	2763.56	1942.22	0.00	11.84
2668.00	PKW14291	2489.86	651.08	0.00	209.19
2668.00	PKW14361	1868.24	2356.21	0.00	190.66
2668.00	PKW14167	2691.89	2502.39	13.89	308.66
2668.00	PKW14479	2542.97	860.30	0.00	115.31
2668.00	PKW14063	1328.87	1914.94	13.89	268.07
2669.00	PKW9107	1893.44	2444.99	9.98	8.01
2669.00	PKW14199	2478.89	631.45	0.00	209.19
2669.00	PKW13743	1885.93	1349.53	13.89	39.34
2669.00	PKW13935	596.55	1065.46	13.89	267.77
2669.00	PKW14209	2809.40	2430.22	0.00	178.68
2669.00	PKW13754	1238.35	1431.68	0.00	306.08
2669.00	PKW14438	2113.28	1033.44	0.00	283.46
2669.00	LKW735	2033.63	431.76	9.76	85.21
2669.00	PKW13332	2925.10	2153.33	13.88	146.70
2669.00	PKW14536	1255.26	1399.91	13.89	144.18
2669.00	PKW13947	511.05	1062.14	13.89	267.77
2669.00	PKW14454	1364.75	1085.74	13.89	87.77
2669.00	PKW14048	1807.92	1197.29	13.89	26.17
2669.00	PKW14604	2802.27	2600.12	13.89	178.68
2669.00	PKW14593	3490.16	1995.72	13.89	274.00
2669.00	PKW12360	2774.54	1993.56	0.00	14.25
2669.00	PKW14080	2620.36	2514.84	0.26	129.77
2669.00	PKW14712	2678.26	2472.53	13.89	128.33
2669.00	PKW13165	1122.43	1898.56	9.46	345.61
2669.00	PKW14031	1398.98	722.41	13.89	309.33
2669.00	PKW14384	1588.27	620.95	13.89	294.95
2669.00	PKW13150	2874.23	2284.09	0.00	75.07
2669.00	PKW10457	1143.27	1632.81	0.00	79.98
2669.00	PKW14294	2163.80	1785.37	13.89	230.09
2669.00	PKW13506	2132.10	2690.70	8.94	278.34
2669.00	PKW12768	1143.35	1839.27	0.00	350.58
2669.00	PKW14338	2030.39	1046.99	13.00	264.30
2669.00	PKW13175	1130.84	1886.41	10.54	271.04
2669.00	PKW14275	2050.48	1041.62	10.40	273.05
2669.00	PKW13953	3082.43	2073.50	13.89	114.83
2669.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2669.00	PKW11516	2038.92	1856.67	0.00	310.96
2669.00	PKW13549	1310.03	799.44	13.89	309.33
2669.00	PKW14146	1554.10	3010.52	13.89	308.46
2669.00	PKW14101	2456.34	1665.58	13.89	0.77
2669.00	PKW11642	1963.35	1492.64	13.89	214.66
2669.00	PKW12948	1915.80	2727.29	13.89	308.46
2669.00	PKW12517	1084.12	1622.70	0.00	74.41
2669.00	PKW14019	2554.98	529.22	0.00	86.28
2669.00	PKW14198	2678.37	2509.11	13.89	308.66
2669.00	PKW13296	1146.39	1890.52	13.89	263.40
2669.00	PKW13777	2003.49	2703.04	8.41	275.58
2669.00	LKW695	2886.78	2238.57	13.89	159.07
2669.00	PKW13626	2341.77	2682.65	0.00	270.62
2669.00	routeFlow_bus17Z.4	2064.60	1050.10	0.00	280.28
2669.00	LKW727	2328.71	2679.55	0.00	270.37
2669.00	PKW12258	2360.70	2093.52	13.89	335.27
2669.00	PKW11280	1971.30	2648.58	0.00	25.11
2669.00	PKW11976	2044.59	1851.75	3.18	310.96
2669.00	PKW14083	2847.64	2286.92	13.89	139.50
2669.00	PKW12521	1076.90	1620.66	0.00	73.90
2669.00	PKW12395	2771.25	1978.93	0.00	11.84
2669.00	PKW13251	3031.23	1984.67	13.89	93.65
2669.00	PKW14723	664.48	1061.70	13.89	87.77
2669.00	PKW12459	532.43	1062.97	13.89	267.77
2669.00	PKW13948	1939.04	1949.15	0.00	144.09
2669.00	PKW14016	1862.83	2241.11	13.89	359.17
2669.00	PKW14066	1871.83	1331.07	13.89	27.55
2669.00	PKW13868	1949.04	1930.27	0.00	35.00
2669.00	PKW13801	2397.70	2002.15	12.26	334.51
2669.00	PKW13552	3117.01	1979.19	13.89	93.65
2669.00	PKW13883	3098.18	2059.16	13.89	114.83
2669.00	PKW13869	1276.94	826.56	13.89	309.33
2669.00	PKW13490	1210.08	1895.37	13.89	261.27
2669.00	PKW13405	1962.28	2644.40	0.00	25.12
2669.00	PKW14538	2432.06	1921.53	0.00	337.02
2669.00	LKW707	2672.65	2472.88	4.70	128.32
2669.00	PKW14699	1868.85	2039.44	0.00	59.51
2669.00	PKW14577	1849.65	2763.48	13.89	128.46
2669.00	PKW13124	2881.35	2286.45	0.00	71.67
2669.00	PKW9125	1642.85	1880.46	0.00	100.24
2669.00	PKW14351	1687.90	602.27	13.89	254.03
2669.00	PKW13589	2936.91	2135.35	13.89	146.70
2669.00	PKW14400	2756.71	2401.90	13.89	132.31
2669.00	PKW13660	2763.56	1942.22	0.00	11.84
2669.00	PKW14291	2489.86	651.08	0.00	209.19
2669.00	PKW14361	1868.24	2356.21	0.00	190.66
2669.00	PKW14167	2681.05	2511.06	13.89	308.66
2669.00	PKW14479	2542.97	860.30	0.00	115.31
2669.00	PKW14063	1315.03	1913.83	13.89	262.58
2670.00	PKW9107	1894.20	2450.43	5.48	8.01
2670.00	PKW14199	2478.89	631.45	0.00	209.19
2670.00	PKW13743	1894.69	1360.23	13.89	39.34
2670.00	PKW13935	582.67	1064.92	13.89	267.77
2670.00	PKW14209	2809.40	2430.22	0.00	178.68
2670.00	PKW13754	1238.35	1431.68	0.00	306.08
2670.00	PKW14438	2113.28	1033.44	0.00	283.46
2670.00	LKW735	2044.50	430.18	11.06	105.34
2670.00	PKW13332	2932.77	2141.65	13.88	146.70
2670.00	PKW14536	1263.43	1388.67	13.89	143.58
2670.00	PKW13947	497.18	1061.60	13.89	267.77
2670.00	PKW14454	1378.63	1086.28	13.89	87.77
2670.00	PKW14048	1814.04	1209.76	13.89	26.17
2670.00	PKW14604	2802.59	2586.23	13.89	178.68
2670.00	PKW14593	3476.31	1996.69	13.89	274.00
2670.00	PKW12360	2774.54	1993.56	0.00	14.25
2670.00	PKW14080	2620.36	2514.84	0.00	129.77
2670.00	PKW14712	2689.15	2463.92	13.89	128.33
2670.00	PKW13165	1119.43	1910.24	12.06	345.61
2670.00	PKW14031	1388.24	731.21	13.89	309.33
2670.00	PKW14384	1575.73	626.79	13.89	294.95
2670.00	PKW13150	2874.23	2284.09	0.00	75.07
2670.00	PKW10457	1143.27	1632.81	0.00	79.98
2670.00	PKW14294	2154.46	1776.68	12.76	227.09
2670.00	PKW13506	2121.51	2691.23	10.60	272.90
2670.00	PKW12768	1143.35	1839.27	0.00	350.58
2670.00	PKW14338	2016.42	1045.98	13.89	266.63
2670.00	PKW13175	1121.75	1890.63	10.54	309.09
2670.00	PKW14275	2037.61	1041.29	13.00	266.90
2670.00	PKW13953	3094.96	2067.71	13.89	114.83
2670.00	routeFlow_bus109H.7	2770.08	2060.88	0.00	203.19
2670.00	PKW11516	2038.92	1856.67	0.00	310.96
2670.00	PKW13549	1299.28	808.25	13.89	309.33
2670.00	PKW14146	1543.22	3019.16	13.89	308.46
2670.00	PKW14101	2457.43	1675.96	10.50	0.74
2670.00	PKW11642	1955.44	1481.19	13.89	214.66
2670.00	PKW12948	1904.93	2735.93	13.89	308.46
2670.00	PKW12517	1084.12	1622.70	0.00	74.41
2670.00	PKW14019	2554.98	529.22	0.00	86.28
2670.00	PKW14198	2667.51	2517.79	13.89	308.66
2670.00	PKW13296	1136.85	1889.53	9.46	264.82
2670.00	PKW13777	1999.11	2706.38	6.05	312.62
2670.00	LKW695	2891.71	2225.68	13.89	159.07
2670.00	PKW13626	2341.77	2682.65	0.00	270.62
2670.00	routeFlow_bus17Z.4	2063.05	1047.13	0.82	280.28
2670.00	LKW727	2328.71	2679.55	0.00	270.37
2670.00	PKW12258	2354.84	2106.12	13.89	335.01
2670.00	PKW11280	1971.30	2648.58	0.00	25.11
2670.00	PKW11976	2044.59	1851.75	0.00	310.96
2670.00	PKW14083	2858.26	2278.03	13.89	128.12
2670.00	PKW12521	1076.90	1620.66	0.00	73.90
2670.00	PKW12395	2771.25	1978.93	0.00	11.84
2670.00	PKW13251	3045.09	1983.79	13.89	93.65
2670.00	PKW14723	678.36	1062.24	13.89	87.77
2670.00	PKW12459	518.55	1062.43	13.89	267.77
2670.00	PKW13948	1939.04	1949.15	0.00	144.09
2670.00	PKW14016	1862.73	2253.72	12.60	359.58
2670.00	PKW14066	1879.93	1342.22	13.89	39.34
2670.00	PKW13868	1949.04	1930.27	0.00	35.00
2670.00	PKW13552	3130.87	1978.31	13.89	93.65
2670.00	PKW13801	2391.73	2014.66	13.89	334.51
2670.00	PKW13883	3110.86	2053.29	13.89	114.83
2670.00	PKW13869	1266.19	835.36	13.89	309.33
2670.00	PKW13490	1196.36	1893.30	13.89	261.69
2670.00	PKW13405	1962.28	2644.40	0.00	25.12
2670.00	PKW14538	2432.06	1921.53	0.00	337.02
2670.00	LKW707	2677.36	2469.17	6.00	128.32
2670.00	PKW14699	1868.85	2039.44	0.00	59.51
2670.00	PKW14577	1860.53	2754.84	13.89	128.46
2670.00	PKW13124	2881.35	2286.45	0.00	71.67
2670.00	PKW9125	1642.85	1880.46	0.00	100.24
2670.00	PKW14351	1674.88	597.60	13.89	251.02
2670.00	PKW13589	2948.63	2128.36	13.89	114.83
2670.00	PKW14400	2766.98	2392.55	13.89	132.31
2670.00	PKW13660	2763.56	1942.22	0.00	11.84
2670.00	PKW14291	2489.86	651.08	0.00	209.19
2670.00	PKW14361	1868.24	2356.21	0.00	190.66
2670.00	PKW14167	2670.21	2519.73	13.89	308.66
2670.00	PKW14479	2542.97	860.30	0.00	115.31
2670.00	PKW14063	1301.35	1911.38	13.89	259.46
